
For query : <DOC>


For query : <DOCNO> 1 </DOCNO>
320 Q0 CACM-704 24 0.014773632985445552 QueryLikelihoodModelStemNoStop
320 Q0 CACM-1780 25 0.014131340495326973 QueryLikelihoodModelStemNoStop
320 Q0 CACM-1538 26 0.013542572379384945 QueryLikelihoodModelStemNoStop
320 Q0 CACM-2068 27 0.013266211835167257 QueryLikelihoodModelStemNoStop
320 Q0 CACM-2659 28 0.013266211835167257 QueryLikelihoodModelStemNoStop
320 Q0 CACM-1059 29 0.012746003751933964 QueryLikelihoodModelStemNoStop
320 Q0 CACM-907 30 0.012265056656114505 QueryLikelihoodModelStemNoStop
320 Q0 CACM-3118 31 0.011819993243618371 QueryLikelihoodModelStemNoStop
320 Q0 CACM-1373 32 0.011207802264442415 QueryLikelihoodModelStemNoStop
320 Q0 CACM-2498 33 0.010896571886758183 QueryLikelihoodModelStemNoStop
320 Q0 CACM-3000 34 0.010836050471488164 QueryLikelihoodModelStemNoStop
320 Q0 CACM-2116 35 0.010656643417636311 QueryLikelihoodModelStemNoStop
320 Q0 CACM-785 36 0.010318366030178595 QueryLikelihoodModelStemNoStop
320 Q0 CACM-2507 37 0.010157155712718278 QueryLikelihoodModelStemNoStop
320 Q0 CACM-2756 38 0.010000905712718278 QueryLikelihoodModelStemNoStop
320 Q0 CACM-2729 39 0.010000905712718278 QueryLikelihoodModelStemNoStop
320 Q0 CACM-2362 40 0.00970239825003171 QueryLikelihoodModelStemNoStop
320 Q0 CACM-2083 41 0.008877342987391878 QueryLikelihoodModelStemNoStop
320 Q0 CACM-1148 42 0.008784689496502062 QueryLikelihoodModelStemNoStop
320 Q0 CACM-107 43 0.008784689496502062 QueryLikelihoodModelStemNoStop
320 Q0 CACM-3126 44 0.008667572379384945 QueryLikelihoodModelStemNoStop
320 Q0 CACM-3051 45 0.0082287538139841 QueryLikelihoodModelStemNoStop
320 Q0 CACM-2801 46 0.008126811425436553 QueryLikelihoodModelStemNoStop
320 Q0 CACM-250 47 0.00802559707074297 QueryLikelihoodModelStemNoStop
320 Q0 CACM-1718 48 0.0074721700805343684 QueryLikelihoodModelStemNoStop
320 Q0 CACM-2095 49 0.007389986487236744 QueryLikelihoodModelStemNoStop
320 Q0 CACM-2285 50 0.007387269349081914 QueryLikelihoodModelStemNoStop
320 Q0 CACM-2904 51 0.006990153024546235 QueryLikelihoodModelStemNoStop
320 Q0 CACM-2896 52 0.006772644758769887 QueryLikelihoodModelStemNoStop
320 Q0 CACM-963 53 0.006701936640553329 QueryLikelihoodModelStemNoStop
320 Q0 CACM-2780 54 0.006436549277074713 QueryLikelihoodModelStemNoStop
320 Q0 CACM-1912 55 0.006250905712718277 QueryLikelihoodModelStemNoStop
320 Q0 CACM-3109 56 0.0059099966218091856 QueryLikelihoodModelStemNoStop
320 Q0 CACM-2926 57 0.0059099966218091856 QueryLikelihoodModelStemNoStop
320 Q0 CACM-3058 58 0.005702660098683188 QueryLikelihoodModelStemNoStop
320 Q0 CACM-2911 59 0.005511191714426017 QueryLikelihoodModelStemNoStop
320 Q0 CACM-3003 60 0.005441141969369607 QueryLikelihoodModelStemNoStop
320 Q0 CACM-2844 61 0.0054175723793849434 QueryLikelihoodModelStemNoStop
320 Q0 CACM-2754 62 0.0053728065391645576 QueryLikelihoodModelStemNoStop
320 Q0 CACM-1116 63 0.0052854585582467325 QueryLikelihoodModelStemNoStop
320 Q0 CACM-2728 64 0.0052854585582467325 QueryLikelihoodModelStemNoStop
320 Q0 CACM-678 65 0.005200905712718277 QueryLikelihoodModelStemNoStop
320 Q0 CACM-3017 66 0.005159635871448435 QueryLikelihoodModelStemNoStop
320 Q0 CACM-1637 67 0.004677164705524033 QueryLikelihoodModelStemNoStop
320 Q0 CACM-3009 68 0.00464376285557542 QueryLikelihoodModelStemNoStop
320 Q0 CACM-2516 69 0.00464376285557542 QueryLikelihoodModelStemNoStop
320 Q0 CACM-3129 70 0.0044529605072388245 QueryLikelihoodModelStemNoStop
320 Q0 CACM-2368 71 0.00442267442020127 QueryLikelihoodModelStemNoStop
320 Q0 CACM-2811 72 0.004334239046051611 QueryLikelihoodModelStemNoStop
320 Q0 CACM-3176 73 0.004221684933497498 QueryLikelihoodModelStemNoStop
320 Q0 CACM-2570 74 0.004221684933497498 QueryLikelihoodModelStemNoStop
320 Q0 CACM-3036 75 0.004088956027183685 QueryLikelihoodModelStemNoStop
320 Q0 CACM-2847 76 0.004038172793463618 QueryLikelihoodModelStemNoStop
320 Q0 CACM-2874 77 0.0039165683633206865 QueryLikelihoodModelStemNoStop
320 Q0 CACM-2839 78 0.0038931212815805525 QueryLikelihoodModelStemNoStop
320 Q0 CACM-2950 79 0.0038699533317658958 QueryLikelihoodModelStemNoStop
320 Q0 CACM-3164 80 0.0038244351244829827 QueryLikelihoodModelStemNoStop
320 Q0 CACM-2944 81 0.0038020753033615514 QueryLikelihoodModelStemNoStop
320 Q0 CACM-696 82 0.003758131146244288 QueryLikelihoodModelStemNoStop
320 Q0 CACM-2918 83 0.003758131146244288 QueryLikelihoodModelStemNoStop
320 Q0 CACM-2798 84 0.0036732220968990676 QueryLikelihoodModelStemNoStop
320 Q0 CACM-3075 85 0.0036525911059767037 QueryLikelihoodModelStemNoStop
320 Q0 CACM-3165 86 0.0035528182810242877 QueryLikelihoodModelStemNoStop
320 Q0 CACM-2742 87 0.0035528182810242877 QueryLikelihoodModelStemNoStop
320 Q0 CACM-1764 88 0.00351441922623179 QueryLikelihoodModelStemNoStop
320 Q0 CACM-1891 89 0.00351441922623179 QueryLikelihoodModelStemNoStop
320 Q0 CACM-2967 90 0.0034768415415952817 QueryLikelihoodModelStemNoStop
320 Q0 CACM-3039 91 0.0033863223793849434 QueryLikelihoodModelStemNoStop
320 Q0 CACM-2065 92 0.0033863223793849434 QueryLikelihoodModelStemNoStop
320 Q0 CACM-3031 93 0.0033514211766358026 QueryLikelihoodModelStemNoStop
320 Q0 CACM-3008 94 0.0033003980985050786 QueryLikelihoodModelStemNoStop
320 Q0 CACM-2959 95 0.0032837339955465597 QueryLikelihoodModelStemNoStop
320 Q0 CACM-2936 96 0.0032028761560680304 QueryLikelihoodModelStemNoStop
320 Q0 CACM-3152 97 0.003187180222522198 QueryLikelihoodModelStemNoStop
320 Q0 CACM-2958 98 0.00317163742003535 QueryLikelihoodModelStemNoStop
320 Q0 CACM-3042 99 0.0031259057127182768 QueryLikelihoodModelStemNoStop
320 Q0 CACM-2924 100 0.0030814744330974237 QueryLikelihoodModelStemNoStop

For query : 


For query : 


For query : Currently interested in isolation of root of polynomial; there is an old

323 Q0 CACM-1267 1 0.2883562658124084 QueryLikelihoodModelStemNoStop
323 Q0 CACM-2246 2 0.25610770312195646 QueryLikelihoodModelStemNoStop
323 Q0 CACM-671 3 0.25523318795925387 QueryLikelihoodModelStemNoStop
323 Q0 CACM-1305 4 0.24952936657824398 QueryLikelihoodModelStemNoStop
323 Q0 CACM-1632 5 0.24444256849775903 QueryLikelihoodModelStemNoStop
323 Q0 CACM-2875 6 0.243766302828929 QueryLikelihoodModelStemNoStop
323 Q0 CACM-2264 7 0.2332119509524498 QueryLikelihoodModelStemNoStop
323 Q0 CACM-3090 8 0.23247767947462075 QueryLikelihoodModelStemNoStop
323 Q0 CACM-1383 9 0.22326311746474464 QueryLikelihoodModelStemNoStop
323 Q0 CACM-1196 10 0.22240374384864436 QueryLikelihoodModelStemNoStop
323 Q0 CACM-982 11 0.22067571320543863 QueryLikelihoodModelStemNoStop
323 Q0 CACM-1722 12 0.21958261518969174 QueryLikelihoodModelStemNoStop
323 Q0 CACM-3146 13 0.21671466944073536 QueryLikelihoodModelStemNoStop
323 Q0 CACM-2308 14 0.2137421043474636 QueryLikelihoodModelStemNoStop
323 Q0 CACM-1721 15 0.2131089926059339 QueryLikelihoodModelStemNoStop
323 Q0 CACM-2737 16 0.20998498526010817 QueryLikelihoodModelStemNoStop
323 Q0 CACM-2979 17 0.20929539626502958 QueryLikelihoodModelStemNoStop
323 Q0 CACM-2649 18 0.2074739798921866 QueryLikelihoodModelStemNoStop
323 Q0 CACM-2848 19 0.20711225167555708 QueryLikelihoodModelStemNoStop
323 Q0 CACM-2808 20 0.20711225167555705 QueryLikelihoodModelStemNoStop
323 Q0 CACM-1404 21 0.20707598268392297 QueryLikelihoodModelStemNoStop
323 Q0 CACM-2051 22 0.20378840318483354 QueryLikelihoodModelStemNoStop
323 Q0 CACM-1362 23 0.20340267521948607 QueryLikelihoodModelStemNoStop
323 Q0 CACM-1166 24 0.2026408768078799 QueryLikelihoodModelStemNoStop
323 Q0 CACM-1770 25 0.20193107361538873 QueryLikelihoodModelStemNoStop
323 Q0 CACM-2113 26 0.20178934924675043 QueryLikelihoodModelStemNoStop
323 Q0 CACM-2401 27 0.20123757325182656 QueryLikelihoodModelStemNoStop
323 Q0 CACM-70 28 0.20001811425436555 QueryLikelihoodModelStemNoStop
323 Q0 CACM-1255 29 0.19953302758931607 QueryLikelihoodModelStemNoStop
323 Q0 CACM-1032 30 0.19952343080855955 QueryLikelihoodModelStemNoStop
323 Q0 CACM-1385 31 0.19952343080855953 QueryLikelihoodModelStemNoStop
323 Q0 CACM-2002 32 0.19926397380291022 QueryLikelihoodModelStemNoStop
323 Q0 CACM-1628 33 0.1991298933315205 QueryLikelihoodModelStemNoStop
323 Q0 CACM-2699 34 0.19854918536060817 QueryLikelihoodModelStemNoStop
323 Q0 CACM-3108 35 0.198193374525274 QueryLikelihoodModelStemNoStop
323 Q0 CACM-2721 36 0.19775562957396847 QueryLikelihoodModelStemNoStop
323 Q0 CACM-527 37 0.19686993156237886 QueryLikelihoodModelStemNoStop
323 Q0 CACM-1637 38 0.19644091763200938 QueryLikelihoodModelStemNoStop
323 Q0 CACM-1159 39 0.19459767448885587 QueryLikelihoodModelStemNoStop
323 Q0 CACM-1623 40 0.1942516969963663 QueryLikelihoodModelStemNoStop
323 Q0 CACM-536 41 0.1938322940862537 QueryLikelihoodModelStemNoStop
323 Q0 CACM-630 42 0.1936423812327075 QueryLikelihoodModelStemNoStop
323 Q0 CACM-3015 43 0.193582095973705 QueryLikelihoodModelStemNoStop
323 Q0 CACM-1696 44 0.19262157539957742 QueryLikelihoodModelStemNoStop
323 Q0 CACM-1725 45 0.19211610013748015 QueryLikelihoodModelStemNoStop
323 Q0 CACM-278 46 0.19202053754204024 QueryLikelihoodModelStemNoStop
323 Q0 CACM-2924 47 0.19105141485204027 QueryLikelihoodModelStemNoStop
323 Q0 CACM-1621 48 0.19078532380861085 QueryLikelihoodModelStemNoStop
323 Q0 CACM-1180 49 0.18962137326750095 QueryLikelihoodModelStemNoStop
323 Q0 CACM-2554 50 0.18855253133766003 QueryLikelihoodModelStemNoStop
323 Q0 CACM-1958 51 0.18792413637057626 QueryLikelihoodModelStemNoStop
323 Q0 CACM-2389 52 0.18715562920450668 QueryLikelihoodModelStemNoStop
323 Q0 CACM-1681 53 0.18704336127111446 QueryLikelihoodModelStemNoStop
323 Q0 CACM-3160 54 0.18700577398155524 QueryLikelihoodModelStemNoStop
323 Q0 CACM-1855 55 0.18682689483131615 QueryLikelihoodModelStemNoStop
323 Q0 CACM-533 56 0.18470437654500477 QueryLikelihoodModelStemNoStop
323 Q0 CACM-1915 57 0.18432816471496913 QueryLikelihoodModelStemNoStop
323 Q0 CACM-2572 58 0.18401660691404 QueryLikelihoodModelStemNoStop
323 Q0 CACM-1034 59 0.1839894355324917 QueryLikelihoodModelStemNoStop
323 Q0 CACM-1726 60 0.183928847435667 QueryLikelihoodModelStemNoStop
323 Q0 CACM-2798 61 0.1836611048449534 QueryLikelihoodModelStemNoStop
323 Q0 CACM-2812 62 0.18323797237035133 QueryLikelihoodModelStemNoStop
323 Q0 CACM-1977 63 0.18299738004625746 QueryLikelihoodModelStemNoStop
323 Q0 CACM-2886 64 0.18286955990125148 QueryLikelihoodModelStemNoStop
323 Q0 CACM-1474 65 0.18203169994513968 QueryLikelihoodModelStemNoStop
323 Q0 CACM-1381 66 0.181806991552748 QueryLikelihoodModelStemNoStop
323 Q0 CACM-1534 67 0.18153245214039238 QueryLikelihoodModelStemNoStop
323 Q0 CACM-2181 68 0.18136678544970142 QueryLikelihoodModelStemNoStop
323 Q0 CACM-40 69 0.18004890848678695 QueryLikelihoodModelStemNoStop
323 Q0 CACM-2931 70 0.18002572114414767 QueryLikelihoodModelStemNoStop
323 Q0 CACM-1433 71 0.1799059945569806 QueryLikelihoodModelStemNoStop
323 Q0 CACM-1259 72 0.17981078257322838 QueryLikelihoodModelStemNoStop
323 Q0 CACM-2154 73 0.17937555614330214 QueryLikelihoodModelStemNoStop
323 Q0 CACM-531 74 0.1788780205999414 QueryLikelihoodModelStemNoStop
323 Q0 CACM-1744 75 0.17877988851970317 QueryLikelihoodModelStemNoStop
323 Q0 CACM-1595 76 0.17825660068403432 QueryLikelihoodModelStemNoStop
323 Q0 CACM-1144 77 0.17799702186871086 QueryLikelihoodModelStemNoStop
323 Q0 CACM-1308 78 0.17765884756752648 QueryLikelihoodModelStemNoStop
323 Q0 CACM-2307 79 0.17765884756752642 QueryLikelihoodModelStemNoStop
323 Q0 CACM-1694 80 0.17729718151612076 QueryLikelihoodModelStemNoStop
323 Q0 CACM-3157 81 0.17707924220971438 QueryLikelihoodModelStemNoStop
323 Q0 CACM-1652 82 0.1770104478466907 QueryLikelihoodModelStemNoStop
323 Q0 CACM-1643 83 0.17665307760056562 QueryLikelihoodModelStemNoStop
323 Q0 CACM-2893 84 0.1765656805909066 QueryLikelihoodModelStemNoStop
323 Q0 CACM-655 85 0.17656313555634529 QueryLikelihoodModelStemNoStop
323 Q0 CACM-2804 86 0.17569378993004123 QueryLikelihoodModelStemNoStop
323 Q0 CACM-3135 87 0.17517663074010686 QueryLikelihoodModelStemNoStop
323 Q0 CACM-104 88 0.1750316999451397 QueryLikelihoodModelStemNoStop
323 Q0 CACM-1507 89 0.17502535995611176 QueryLikelihoodModelStemNoStop
323 Q0 CACM-1402 90 0.17501901996708383 QueryLikelihoodModelStemNoStop
323 Q0 CACM-2232 91 0.17494223513977822 QueryLikelihoodModelStemNoStop
323 Q0 CACM-2695 92 0.17461399706918757 QueryLikelihoodModelStemNoStop
323 Q0 CACM-1844 93 0.1742572749788464 QueryLikelihoodModelStemNoStop
323 Q0 CACM-2305 94 0.17422014075739709 QueryLikelihoodModelStemNoStop
323 Q0 CACM-1709 95 0.17422014075739706 QueryLikelihoodModelStemNoStop
323 Q0 CACM-2201 96 0.17408809577019013 QueryLikelihoodModelStemNoStop
323 Q0 CACM-3086 97 0.17397807905512552 QueryLikelihoodModelStemNoStop
323 Q0 CACM-3095 98 0.17369582208254428 QueryLikelihoodModelStemNoStop
323 Q0 CACM-1359 99 0.17364143011893557 QueryLikelihoodModelStemNoStop
323 Q0 CACM-1160 100 0.17364143011893557 QueryLikelihoodModelStemNoStop

For query : more recent material.

324 Q0 CACM-672 1 0.021667572379384943 QueryLikelihoodModelStemNoStop
324 Q0 CACM-660 2 0.020968647648202148 QueryLikelihoodModelStemNoStop
324 Q0 CACM-1812 3 0.017568473280285844 QueryLikelihoodModelStemNoStop
324 Q0 CACM-2670 4 0.017107980296049565 QueryLikelihoodModelStemNoStop
324 Q0 CACM-103 5 0.015602717138154832 QueryLikelihoodModelStemNoStop
324 Q0 CACM-1333 6 0.012501811425436554 QueryLikelihoodModelStemNoStop
324 Q0 CACM-116 7 0.01226596236883278 QueryLikelihoodModelStemNoStop
324 Q0 CACM-3125 8 0.010836050471488164 QueryLikelihoodModelStemNoStop
324 Q0 CACM-2757 9 0.010834239046051611 QueryLikelihoodModelStemNoStop
324 Q0 CACM-1254 10 0.010834239046051611 QueryLikelihoodModelStemNoStop
324 Q0 CACM-414 11 0.010318366030178595 QueryLikelihoodModelStemNoStop
324 Q0 CACM-2999 12 0.009703303962749986 QueryLikelihoodModelStemNoStop
324 Q0 CACM-281 13 0.00970239825003171 QueryLikelihoodModelStemNoStop
324 Q0 CACM-2647 14 0.009421195567790742 QueryLikelihoodModelStemNoStop
324 Q0 CACM-1115 15 0.009155835290183066 QueryLikelihoodModelStemNoStop
324 Q0 CACM-2748 16 0.008553537291665646 QueryLikelihoodModelStemNoStop
324 Q0 CACM-3134 17 0.008127717138154831 QueryLikelihoodModelStemNoStop
324 Q0 CACM-2847 18 0.008076345586927236 QueryLikelihoodModelStemNoStop
324 Q0 CACM-1503 19 0.008026502783461245 QueryLikelihoodModelStemNoStop
324 Q0 CACM-2881 20 0.008026502783461245 QueryLikelihoodModelStemNoStop
324 Q0 CACM-1615 21 0.007832231013923097 QueryLikelihoodModelStemNoStop
324 Q0 CACM-222 22 0.007739000950813515 QueryLikelihoodModelStemNoStop
324 Q0 CACM-2020 23 0.0074739815059709225 QueryLikelihoodModelStemNoStop
324 Q0 CACM-1454 24 0.007224033647658776 QueryLikelihoodModelStemNoStop
324 Q0 CACM-2787 25 0.006991058737264511 QueryLikelihoodModelStemNoStop
324 Q0 CACM-971 26 0.00677173904605161 QueryLikelihoodModelStemNoStop
324 Q0 CACM-3163 27 0.006703748065989883 QueryLikelihoodModelStemNoStop
324 Q0 CACM-2930 28 0.006701936640553329 QueryLikelihoodModelStemNoStop
324 Q0 CACM-1412 29 0.006600796197010157 QueryLikelihoodModelStemNoStop
324 Q0 CACM-1121 30 0.006566562278374843 QueryLikelihoodModelStemNoStop
324 Q0 CACM-1735 31 0.006500905712718277 QueryLikelihoodModelStemNoStop
324 Q0 CACM-1071 32 0.00637345473232612 QueryLikelihoodModelStemNoStop
324 Q0 CACM-3092 33 0.006312491037087038 QueryLikelihoodModelStemNoStop
324 Q0 CACM-2609 34 0.006250905712718277 QueryLikelihoodModelStemNoStop
324 Q0 CACM-1845 35 0.0062219071192164575 QueryLikelihoodModelStemNoStop
324 Q0 CACM-3010 36 0.00613298118441639 QueryLikelihoodModelStemNoStop
324 Q0 CACM-2631 37 0.006105097810413079 QueryLikelihoodModelStemNoStop
324 Q0 CACM-1696 38 0.006019424231236795 QueryLikelihoodModelStemNoStop
324 Q0 CACM-497 39 0.0059925948355748025 QueryLikelihoodModelStemNoStop
324 Q0 CACM-2897 40 0.0059925948355748025 QueryLikelihoodModelStemNoStop
324 Q0 CACM-2226 41 0.005964208465011855 QueryLikelihoodModelStemNoStop
324 Q0 CACM-1650 42 0.005937884484797284 QueryLikelihoodModelStemNoStop
324 Q0 CACM-1294 43 0.0059099966218091856 QueryLikelihoodModelStemNoStop
324 Q0 CACM-1426 44 0.0058567615685741325 QueryLikelihoodModelStemNoStop
324 Q0 CACM-1907 45 0.0058567615685741325 QueryLikelihoodModelStemNoStop
324 Q0 CACM-479 46 0.0057531181020988075 QueryLikelihoodModelStemNoStop
324 Q0 CACM-2194 47 0.005728683672132589 QueryLikelihoodModelStemNoStop
324 Q0 CACM-892 48 0.005702660098683188 QueryLikelihoodModelStemNoStop
324 Q0 CACM-719 49 0.005702660098683188 QueryLikelihoodModelStemNoStop
324 Q0 CACM-3187 50 0.0056043539885803455 QueryLikelihoodModelStemNoStop
324 Q0 CACM-3154 51 0.00555736698099211 QueryLikelihoodModelStemNoStop
324 Q0 CACM-1488 52 0.00541847809210322 QueryLikelihoodModelStemNoStop
324 Q0 CACM-1049 53 0.0054175723793849434 QueryLikelihoodModelStemNoStop
324 Q0 CACM-1744 54 0.0054175723793849434 QueryLikelihoodModelStemNoStop
324 Q0 CACM-2953 55 0.0053728065391645576 QueryLikelihoodModelStemNoStop
324 Q0 CACM-1147 56 0.0053728065391645576 QueryLikelihoodModelStemNoStop
324 Q0 CACM-3002 57 0.005351605664119682 QueryLikelihoodModelStemNoStop
324 Q0 CACM-241 58 0.0053287745651772935 QueryLikelihoodModelStemNoStop
324 Q0 CACM-2128 59 0.005242841196589245 QueryLikelihoodModelStemNoStop
324 Q0 CACM-1540 60 0.005242841196589245 QueryLikelihoodModelStemNoStop
324 Q0 CACM-3017 61 0.005159635871448435 QueryLikelihoodModelStemNoStop
324 Q0 CACM-2837 62 0.005159635871448435 QueryLikelihoodModelStemNoStop
324 Q0 CACM-2400 63 0.005119015948938749 QueryLikelihoodModelStemNoStop
324 Q0 CACM-2193 64 0.005119015948938749 QueryLikelihoodModelStemNoStop
324 Q0 CACM-1620 65 0.005079030712718277 QueryLikelihoodModelStemNoStop
324 Q0 CACM-1441 66 0.005039665402640757 QueryLikelihoodModelStemNoStop
324 Q0 CACM-3096 67 0.004982654337313948 QueryLikelihoodModelStemNoStop
324 Q0 CACM-2921 68 0.004982654337313948 QueryLikelihoodModelStemNoStop
324 Q0 CACM-3095 69 0.004962737773786979 QueryLikelihoodModelStemNoStop
324 Q0 CACM-1408 70 0.004944777204904234 QueryLikelihoodModelStemNoStop
324 Q0 CACM-950 71 0.004888123757831059 QueryLikelihoodModelStemNoStop
324 Q0 CACM-2931 72 0.00486556003092291 QueryLikelihoodModelStemNoStop
324 Q0 CACM-1171 73 0.004851651981374993 QueryLikelihoodModelStemNoStop
324 Q0 CACM-2324 74 0.004815720527533092 QueryLikelihoodModelStemNoStop
324 Q0 CACM-2885 75 0.004815720527533092 QueryLikelihoodModelStemNoStop
324 Q0 CACM-3100 76 0.004780317477424159 QueryLikelihoodModelStemNoStop
324 Q0 CACM-2581 77 0.004677164705524033 QueryLikelihoodModelStemNoStop
324 Q0 CACM-1051 78 0.004656655085648864 QueryLikelihoodModelStemNoStop
324 Q0 CACM-679 79 0.004644668568293696 QueryLikelihoodModelStemNoStop
324 Q0 CACM-2730 80 0.00464376285557542 QueryLikelihoodModelStemNoStop
324 Q0 CACM-3009 81 0.00464376285557542 QueryLikelihoodModelStemNoStop
324 Q0 CACM-2000 82 0.004610834790732461 QueryLikelihoodModelStemNoStop
324 Q0 CACM-3060 83 0.004578370501450671 QueryLikelihoodModelStemNoStop
324 Q0 CACM-2094 84 0.004546360258172822 QueryLikelihoodModelStemNoStop
324 Q0 CACM-332 85 0.004546360258172822 QueryLikelihoodModelStemNoStop
324 Q0 CACM-3158 86 0.004514794601607165 QueryLikelihoodModelStemNoStop
324 Q0 CACM-2709 87 0.004500081321630325 QueryLikelihoodModelStemNoStop
324 Q0 CACM-329 88 0.00442267442020127 QueryLikelihoodModelStemNoStop
324 Q0 CACM-2894 89 0.00442267442020127 QueryLikelihoodModelStemNoStop
324 Q0 CACM-2450 90 0.00442267442020127 QueryLikelihoodModelStemNoStop
324 Q0 CACM-942 91 0.004392797604610169 QueryLikelihoodModelStemNoStop
324 Q0 CACM-1117 92 0.004363321820100827 QueryLikelihoodModelStemNoStop
324 Q0 CACM-2966 93 0.004334239046051611 QueryLikelihoodModelStemNoStop
324 Q0 CACM-3037 94 0.004334239046051611 QueryLikelihoodModelStemNoStop
324 Q0 CACM-2892 95 0.004334239046051611 QueryLikelihoodModelStemNoStop
324 Q0 CACM-3071 96 0.00430554147430768 QueryLikelihoodModelStemNoStop
324 Q0 CACM-1722 97 0.00430554147430768 QueryLikelihoodModelStemNoStop
324 Q0 CACM-3145 98 0.004277221502191961 QueryLikelihoodModelStemNoStop
324 Q0 CACM-1709 99 0.0042492717257901725 QueryLikelihoodModelStemNoStop
324 Q0 CACM-2570 100 0.004221684933497498 QueryLikelihoodModelStemNoStop

For query : 


For query : Heindel, L.


For query : 


For query : 


For query : </DOC>


For query : <DOC>


For query : <DOCNO> 35 </DOCNO>

331 Q0 CACM-1352 1 0.20178934924675043 QueryLikelihoodModelStemNoStop
331 Q0 CACM-35 2 0.16667572379384943 QueryLikelihoodModelStemNoStop
331 Q0 CACM-2035 3 0.030082948642561797 QueryLikelihoodModelStemNoStop
331 Q0 CACM-749 4 0.025000905712718277 QueryLikelihoodModelStemNoStop
331 Q0 CACM-610 5 0.025000905712718277 QueryLikelihoodModelStemNoStop
331 Q0 CACM-1060 6 0.025000905712718277 QueryLikelihoodModelStemNoStop
331 Q0 CACM-513 7 0.025000905712718277 QueryLikelihoodModelStemNoStop
331 Q0 CACM-1124 8 0.025000905712718277 QueryLikelihoodModelStemNoStop
331 Q0 CACM-1235 9 0.024869727967170015 QueryLikelihoodModelStemNoStop
331 Q0 CACM-338 10 0.02407497978679235 QueryLikelihoodModelStemNoStop
331 Q0 CACM-7 11 0.02407497978679235 QueryLikelihoodModelStemNoStop
331 Q0 CACM-197 12 0.02407497978679235 QueryLikelihoodModelStemNoStop
331 Q0 CACM-1156 13 0.02321519142700399 QueryLikelihoodModelStemNoStop
331 Q0 CACM-936 14 0.02241469881616655 QueryLikelihoodModelStemNoStop
331 Q0 CACM-2761 15 0.02241469881616655 QueryLikelihoodModelStemNoStop
331 Q0 CACM-813 16 0.02241469881616655 QueryLikelihoodModelStemNoStop
331 Q0 CACM-650 17 0.021667572379384943 QueryLikelihoodModelStemNoStop
331 Q0 CACM-581 18 0.021667572379384943 QueryLikelihoodModelStemNoStop
331 Q0 CACM-589 19 0.020968647648202148 QueryLikelihoodModelStemNoStop
331 Q0 CACM-1250 20 0.020968647648202148 QueryLikelihoodModelStemNoStop
